time,foot_right_x,foot_right_y,foot_right_z,foot_left_x,foot_left_y,foot_left_z,CoM_x,CoM_y,CoM_z,torso_speed_norm,speed_goal,angle_deg,angle_deg_goal,dist_cdm_line
0.262000,-1.840123,-0.220643,0.051386,-2.051626,0.181725,0.030619,-1.944029,-0.044967,1.235582,0.501784,1.000000,-11.449251,0.000000,0.010235
0.262000,-1.840123,-0.220643,0.051386,-2.051626,0.181725,0.030619,-1.944029,-0.044967,1.235582,0.501784,1.000000,-11.449251,0.000000,0.010235
0.264000,-1.839860,-0.221839,0.051009,-2.051648,0.181722,0.030634,-1.943422,-0.045866,1.235409,0.501338,1.000000,-11.321478,0.000000,0.009928
0.266000,-1.839631,-0.223065,0.050601,-2.051671,0.181723,0.030650,-1.942814,-0.046770,1.235233,0.500968,1.000000,-11.186220,0.000000,0.009597
0.266000,-1.839631,-0.223065,0.050601,-2.051671,0.181723,0.030650,-1.942814,-0.046770,1.235233,0.500968,1.000000,-11.186220,0.000000,0.009597
0.268000,-1.839433,-0.224318,0.050164,-2.051695,0.181726,0.030668,-1.942206,-0.047679,1.235053,0.500664,1.000000,-11.044223,0.000000,0.009247
0.268000,-1.839433,-0.224318,0.050164,-2.051695,0.181726,0.030668,-1.942206,-0.047679,1.235053,0.500664,1.000000,-11.044223,0.000000,0.009247
0.270000,-1.839258,-0.225594,0.049699,-2.051719,0.181733,0.030688,-1.941599,-0.048591,1.234869,0.500500,1.000000,-10.896577,0.000000,0.008881
0.270000,-1.839258,-0.225594,0.049699,-2.051719,0.181733,0.030688,-1.941599,-0.048591,1.234869,0.500500,1.000000,-10.896577,0.000000,0.008881
0.272000,-1.839101,-0.226883,0.049208,-2.051743,0.181741,0.030711,-1.940992,-0.049507,1.234682,0.500616,1.000000,-10.744716,0.000000,0.008504
0.272000,-1.839101,-0.226883,0.049208,-2.051743,0.181741,0.030711,-1.940992,-0.049507,1.234682,0.500616,1.000000,-10.744716,0.000000,0.008504
0.274000,-1.838957,-0.228178,0.048694,-2.051767,0.181749,0.030735,-1.940385,-0.050426,1.234491,0.501064,1.000000,-10.589905,0.000000,0.008121
0.276000,-1.838782,-0.229489,0.048142,-2.051789,0.181752,0.030759,-1.939777,-0.051348,1.234304,0.503468,1.000000,-10.429029,0.000000,0.007747
0.276000,-1.838782,-0.229489,0.048142,-2.051789,0.181752,0.030759,-1.939777,-0.051348,1.234304,0.503468,1.000000,-10.429029,0.000000,0.007747
0.278000,-1.838579,-0.230808,0.047553,-2.051810,0.181752,0.030782,-1.939167,-0.052274,1.234121,0.506051,1.000000,-10.261541,0.000000,0.007385
0.280000,-1.838349,-0.232128,0.046929,-2.051829,0.181750,0.030800,-1.938556,-0.053201,1.233943,0.508606,1.000000,-10.086780,0.000000,0.007035
0.280000,-1.838349,-0.232128,0.046929,-2.051829,0.181750,0.030800,-1.938556,-0.053201,1.233943,0.508606,1.000000,-10.086780,0.000000,0.007035
0.282000,-1.838108,-0.233434,0.046277,-2.051848,0.181747,0.030812,-1.937945,-0.054132,1.233769,0.511613,1.000000,-9.907825,0.000000,0.006694
0.282000,-1.838108,-0.233434,0.046277,-2.051848,0.181747,0.030812,-1.937945,-0.054132,1.233769,0.511613,1.000000,-9.907825,0.000000,0.006694
0.284000,-1.837892,-0.234705,0.045616,-2.051868,0.181746,0.030820,-1.937333,-0.055066,1.233599,0.515400,1.000000,-9.731532,0.000000,0.006352
0.286000,-1.837728,-0.235925,0.044956,-2.051887,0.181748,0.030822,-1.936721,-0.056006,1.233433,0.519907,1.000000,-9.563977,0.000000,0.005998
0.286000,-1.837728,-0.235925,0.044956,-2.051887,0.181748,0.030822,-1.936721,-0.056006,1.233433,0.519907,1.000000,-9.563977,0.000000,0.005998
0.288000,-1.837340,-0.237000,0.044376,-2.051920,0.181734,0.030827,-1.936108,-0.056950,1.233270,0.526556,1.000000,-9.424120,0.000000,0.005786
0.288000,-1.837340,-0.237000,0.044376,-2.051920,0.181734,0.030827,-1.936108,-0.056950,1.233270,0.526556,1.000000,-9.424120,0.000000,0.005786
0.290000,-1.836714,-0.237921,0.043882,-2.051969,0.181705,0.030838,-1.935494,-0.057896,1.233109,0.533257,1.000000,-9.312577,0.000000,0.005723
0.292000,-1.835919,-0.238689,0.043466,-2.052024,0.181667,0.030851,-1.934879,-0.058845,1.232949,0.539358,1.000000,-9.226703,0.000000,0.005783
0.292000,-1.835919,-0.238689,0.043466,-2.052024,0.181667,0.030851,-1.934879,-0.058845,1.232949,0.539358,1.000000,-9.226703,0.000000,0.005783
0.294000,-1.835080,-0.239307,0.043106,-2.052074,0.181635,0.030856,-1.934266,-0.059798,1.232786,0.544703,1.000000,-9.162897,0.000000,0.005910
0.294000,-1.835080,-0.239307,0.043106,-2.052074,0.181635,0.030856,-1.934266,-0.059798,1.232786,0.544703,1.000000,-9.162897,0.000000,0.005910
0.296000,-1.834425,-0.239878,0.042766,-2.052118,0.181610,0.030857,-1.933654,-0.060743,1.232632,0.545071,1.000000,-9.118988,0.000000,0.005960
0.296000,-1.834425,-0.239878,0.042766,-2.052118,0.181610,0.030857,-1.933654,-0.060743,1.232632,0.545071,1.000000,-9.118988,0.000000,0.005960
0.298000,-1.833927,-0.240438,0.042447,-2.052157,0.181591,0.030855,-1.933044,-0.061682,1.232485,0.545126,1.000000,-9.094667,0.000000,0.005937
0.298000,-1.833927,-0.240438,0.042447,-2.052157,0.181591,0.030855,-1.933044,-0.061682,1.232485,0.545126,1.000000,-9.094667,0.000000,0.005937
0.300000,-1.833570,-0.241007,0.042161,-2.052191,0.181577,0.030854,-1.932439,-0.062623,1.232342,0.543920,1.000000,-9.090402,0.000000,0.005847
0.302000,-1.833337,-0.241612,0.041911,-2.052222,0.181568,0.030855,-1.931841,-0.063564,1.232201,0.543048,1.000000,-9.107271,0.000000,0.005693
0.302000,-1.833337,-0.241612,0.041911,-2.052222,0.181568,0.030855,-1.931841,-0.063564,1.232201,0.543048,1.000000,-9.107271,0.000000,0.005693
0.304000,-1.833206,-0.242261,0.041690,-2.052251,0.181560,0.030858,-1.931249,-0.064503,1.232058,0.542248,1.000000,-9.143530,0.000000,0.005483
0.304000,-1.833206,-0.242261,0.041690,-2.052251,0.181560,0.030858,-1.931249,-0.064503,1.232058,0.542248,1.000000,-9.143530,0.000000,0.005483
0.306000,-1.833152,-0.242951,0.041485,-2.052278,0.181555,0.030866,-1.930664,-0.065439,1.231912,0.541408,1.000000,-9.194989,0.000000,0.005227
0.306000,-1.833152,-0.242951,0.041485,-2.052278,0.181555,0.030866,-1.930664,-0.065439,1.231912,0.541408,1.000000,-9.194989,0.000000,0.005227
0.308000,-1.833157,-0.243675,0.041288,-2.052305,0.181552,0.030884,-1.930085,-0.066373,1.231763,0.541126,1.000000,-9.257295,0.000000,0.004935
0.310000,-1.833207,-0.244428,0.041091,-2.052343,0.181538,0.030919,-1.929511,-0.067305,1.231615,0.542274,1.000000,-9.325748,0.000000,0.004610
0.310000,-1.833207,-0.244428,0.041091,-2.052343,0.181538,0.030919,-1.929511,-0.067305,1.231615,0.542274,1.000000,-9.325748,0.000000,0.004610
0.312000,-1.833297,-0.245205,0.040896,-2.052411,0.181499,0.030988,-1.928943,-0.068243,1.231479,0.547650,1.000000,-9.392959,0.000000,0.004248
0.312000,-1.833297,-0.245205,0.040896,-2.052411,0.181499,0.030988,-1.928943,-0.068243,1.231479,0.547650,1.000000,-9.392959,0.000000,0.004248
0.314000,-1.833425,-0.246005,0.040699,-2.052518,0.181420,0.031101,-1.928383,-0.069188,1.231361,0.555166,1.000000,-9.455153,0.000000,0.003848
0.316000,-1.833580,-0.246822,0.040492,-2.052664,0.181289,0.031261,-1.927828,-0.070141,1.231264,0.563072,1.000000,-9.510369,0.000000,0.003412
0.316000,-1.833580,-0.246822,0.040492,-2.052664,0.181289,0.031261,-1.927828,-0.070141,1.231264,0.563072,1.000000,-9.510369,0.000000,0.003412
0.316000,-1.833580,-0.246822,0.040492,-2.052664,0.181289,0.031261,-1.927828,-0.070141,1.231264,0.563072,1.000000,-9.510369,0.000000,0.003412
0.318000,-1.833751,-0.247648,0.040261,-2.052836,0.181093,0.031457,-1.927280,-0.071097,1.231184,0.569623,1.000000,-9.558313,0.000000,0.002949
0.320000,-1.833836,-0.248422,0.040008,-2.053041,0.180742,0.031673,-1.926738,-0.072042,1.231127,0.568440,1.000000,-9.585208,0.000000,0.002504
0.320000,-1.833836,-0.248422,0.040008,-2.053041,0.180742,0.031673,-1.926738,-0.072042,1.231127,0.568440,1.000000,-9.585208,0.000000,0.002504
0.322000,-1.833849,-0.249144,0.039725,-2.053260,0.180270,0.031910,-1.926201,-0.072977,1.231090,0.567989,1.000000,-9.594489,0.000000,0.002084
0.324000,-1.833801,-0.249831,0.039413,-2.053482,0.179712,0.032183,-1.925672,-0.073906,1.231075,0.567000,1.000000,-9.590130,0.000000,0.001690
0.324000,-1.833801,-0.249831,0.039413,-2.053482,0.179712,0.032183,-1.925672,-0.073906,1.231075,0.567000,1.000000,-9.590130,0.000000,0.001690
0.326000,-1.833705,-0.250455,0.039058,-2.053679,0.179095,0.032492,-1.925147,-0.074829,1.231085,0.567437,1.000000,-9.574299,0.000000,0.001338
0.326000,-1.833705,-0.250455,0.039058,-2.053679,0.179095,0.032492,-1.925147,-0.074829,1.231085,0.567437,1.000000,-9.574299,0.000000,0.001338
0.328000,-1.833587,-0.251007,0.038651,-2.053805,0.178424,0.032834,-1.924627,-0.075746,1.231122,0.569456,1.000000,-9.549048,0.000000,0.001036
0.328000,-1.833587,-0.251007,0.038651,-2.053805,0.178424,0.032834,-1.924627,-0.075746,1.231122,0.569456,1.000000,-9.549048,0.000000,0.001036
0.330000,-1.833451,-0.251495,0.038198,-2.053843,0.177708,0.033207,-1.924111,-0.076660,1.231185,0.571994,1.000000,-9.516876,0.000000,0.000786
0.330000,-1.833451,-0.251495,0.038198,-2.053843,0.177708,0.033207,-1.924111,-0.076660,1.231185,0.571994,1.000000,-9.516876,0.000000,0.000786
0.332000,-1.833301,-0.251928,0.037701,-2.053781,0.176954,0.033608,-1.923599,-0.077570,1.231272,0.574935,1.000000,-9.480076,0.000000,0.000591
0.334000,-1.833138,-0.252314,0.037167,-2.053608,0.176169,0.034033,-1.923090,-0.078479,1.231383,0.578206,1.000000,-9.440589,0.000000,0.000452
0.334000,-1.833138,-0.252314,0.037167,-2.053608,0.176169,0.034033,-1.923090,-0.078479,1.231383,0.578206,1.000000,-9.440589,0.000000,0.000452
0.336000,-1.832964,-0.252663,0.036594,-2.053137,0.175178,0.034395,-1.922583,-0.079380,1.231509,0.577775,1.000000,-9.402472,0.000000,0.000396
0.338000,-1.832779,-0.252978,0.035984,-2.052400,0.173995,0.034699,-1.922079,-0.080272,1.231650,0.576982,1.000000,-9.367709,0.000000,0.000414
0.338000,-1.832779,-0.252978,0.035984,-2.052400,0.173995,0.034699,-1.922079,-0.080272,1.231650,0.576982,1.000000,-9.367709,0.000000,0.000414
0.340000,-1.832585,-0.253264,0.035340,-2.051428,0.172634,0.034949,-1.921579,-0.081156,1.231804,0.576005,1.000000,-9.336675,0.000000,0.000496
0.340000,-1.832585,-0.253264,0.035340,-2.051428,0.172634,0.034949,-1.921579,-0.081156,1.231804,0.576005,1.000000,-9.336675,0.000000,0.000496
0.342000,-1.832385,-0.253525,0.034670,-2.050246,0.171115,0.035149,-1.921083,-0.082032,1.231968,0.575131,1.000000,-9.307959,0.000000,0.000635
0.342000,-1.832385,-0.253525,0.034670,-2.050246,0.171115,0.035149,-1.921083,-0.082032,1.231968,0.575131,1.000000,-9.307959,0.000000,0.000635
0.344000,-1.832180,-0.253760,0.033977,-2.048878,0.169463,0.035308,-1.920591,-0.082902,1.232141,0.574298,1.000000,-9.280079,0.000000,0.000826
0.346000,-1.831973,-0.253970,0.033271,-2.047539,0.167936,0.035552,-1.920101,-0.083777,1.232333,0.579902,1.000000,-9.245823,0.000000,0.001042
0.346000,-1.831973,-0.253970,0.033271,-2.047539,0.167936,0.035552,-1.920101,-0.083777,1.232333,0.579902,1.000000,-9.245823,0.000000,0.001042
0.348000,-1.831767,-0.254164,0.032553,-2.046041,0.166326,0.035757,-1.919613,-0.084649,1.232527,0.579253,1.000000,-9.216704,0.000000,0.001304
0.348000,-1.831767,-0.254164,0.032553,-2.046041,0.166326,0.035757,-1.919613,-0.084649,1.232527,0.579253,1.000000,-9.216704,0.000000,0.001304
0.350000,-1.831561,-0.254339,0.031825,-2.044415,0.164651,0.035931,-1.919127,-0.085519,1.232718,0.578705,1.000000,-9.197315,0.000000,0.001607
0.350000,-1.831561,-0.254339,0.031825,-2.044415,0.164651,0.035931,-1.919127,-0.085519,1.232718,0.578705,1.000000,-9.197315,0.000000,0.001607
0.352000,-1.831355,-0.254487,0.031089,-2.042674,0.162926,0.036078,-1.918644,-0.086388,1.232907,0.578068,1.000000,-9.183837,0.000000,0.001951
0.352000,-1.831355,-0.254487,0.031089,-2.042674,0.162926,0.036078,-1.918644,-0.086388,1.232907,0.578068,1.000000,-9.183837,0.000000,0.001951
0.354000,-1.831153,-0.254605,0.030353,-2.041023,0.161392,0.036322,-1.918161,-0.087265,1.233108,0.583587,1.000000,-9.161211,0.000000,0.002309
0.356000,-1.830951,-0.254684,0.029613,-2.039250,0.159839,0.036538,-1.917682,-0.088140,1.233306,0.582913,1.000000,-9.130731,0.000000,0.002718
0.356000,-1.830951,-0.254684,0.029613,-2.039250,0.159839,0.036538,-1.917682,-0.088140,1.233306,0.582913,1.000000,-9.130731,0.000000,0.002718
0.358000,-1.830750,-0.254720,0.028870,-2.037369,0.158283,0.036729,-1.917205,-0.089014,1.233499,0.582159,1.000000,-9.090203,0.000000,0.003179
0.358000,-1.830750,-0.254720,0.028870,-2.037369,0.158283,0.036729,-1.917205,-0.089014,1.233499,0.582159,1.000000,-9.090203,0.000000,0.003179
0.360000,-1.830556,-0.254745,0.028130,-2.035341,0.156683,0.036892,-1.916730,-0.089883,1.233687,0.581433,1.000000,-9.042563,0.000000,0.003684
0.360000,-1.830556,-0.254745,0.028130,-2.035341,0.156683,0.036892,-1.916730,-0.089883,1.233687,0.581433,1.000000,-9.042563,0.000000,0.003684
0.362000,-1.830366,-0.254754,0.027392,-2.033173,0.155050,0.037030,-1.916258,-0.090747,1.233869,0.580525,1.000000,-8.987667,0.000000,0.004236
0.364000,-1.830182,-0.254737,0.026658,-2.030867,0.153394,0.037143,-1.915788,-0.091608,1.234046,0.579567,1.000000,-8.924506,0.000000,0.004840
0.364000,-1.830182,-0.254737,0.026658,-2.030867,0.153394,0.037143,-1.915788,-0.091608,1.234046,0.579567,1.000000,-8.924506,0.000000,0.004840
0.366000,-1.830039,-0.254730,0.026063,-2.028419,0.151731,0.037268,-1.915318,-0.092443,1.234272,0.568233,1.000000,-8.861230,0.000000,0.005457
0.366000,-1.830039,-0.254730,0.026063,-2.028419,0.151731,0.037268,-1.915318,-0.092443,1.234272,0.568233,1.000000,-8.861230,0.000000,0.005457
0.368000,-1.829931,-0.254733,0.025587,-2.025852,0.150069,0.037402,-1.914847,-0.093257,1.234540,0.558130,1.000000,-8.797395,0.000000,0.006087
0.368000,-1.829931,-0.254733,0.025587,-2.025852,0.150069,0.037402,-1.914847,-0.093257,1.234540,0.558130,1.000000,-8.797395,0.000000,0.006087
0.370000,-1.829853,-0.254758,0.025204,-2.023268,0.148477,0.037559,-1.914372,-0.094058,1.234835,0.550475,1.000000,-8.727455,0.000000,0.006707
0.370000,-1.829853,-0.254758,0.025204,-2.023268,0.148477,0.037559,-1.914372,-0.094058,1.234835,0.550475,1.000000,-8.727455,0.000000,0.006707
0.372000,-1.829801,-0.254800,0.024899,-2.020639,0.146937,0.037726,-1.913896,-0.094848,1.235152,0.543364,1.000000,-8.654202,0.000000,0.007328
0.374000,-1.829772,-0.254858,0.024662,-2.017969,0.145459,0.037903,-1.913419,-0.095627,1.235485,0.537155,1.000000,-8.578166,0.000000,0.007954
0.374000,-1.829772,-0.254858,0.024662,-2.017969,0.145459,0.037903,-1.913419,-0.095627,1.235485,0.537155,1.000000,-8.578166,0.000000,0.007954
0.376000,-1.829761,-0.254929,0.024483,-2.015266,0.144048,0.038087,-1.912940,-0.096398,1.235830,0.531629,1.000000,-8.499477,0.000000,0.008587
0.376000,-1.829761,-0.254929,0.024483,-2.015266,0.144048,0.038087,-1.912940,-0.096398,1.235830,0.531629,1.000000,-8.499477,0.000000,0.008587
0.378000,-1.829766,-0.255014,0.024351,-2.012536,0.142702,0.038278,-1.912459,-0.097162,1.236184,0.526600,1.000000,-8.417595,0.000000,0.009225
0.378000,-1.829766,-0.255014,0.024351,-2.012536,0.142702,0.038278,-1.912459,-0.097162,1.236184,0.526600,1.000000,-8.417595,0.000000,0.009225
0.380000,-1.829785,-0.255109,0.024258,-2.009787,0.141418,0.038476,-1.911978,-0.097921,1.236544,0.521981,1.000000,-8.332033,0.000000,0.009869
0.380000,-1.829785,-0.255109,0.024258,-2.009787,0.141418,0.038476,-1.911978,-0.097921,1.236544,0.521981,1.000000,-8.332033,0.000000,0.009869
0.382000,-1.829814,-0.255216,0.024198,-2.007024,0.140196,0.038682,-1.911496,-0.098674,1.236910,0.517709,1.000000,-8.242395,0.000000,0.010518
0.384000,-1.829855,-0.255328,0.024178,-2.004248,0.139028,0.038902,-1.911014,-0.099419,1.237288,0.512237,1.000000,-8.147922,0.000000,0.011169
0.384000,-1.829855,-0.255328,0.024178,-2.004248,0.139028,0.038902,-1.911014,-0.099419,1.237288,0.512237,1.000000,-8.147922,0.000000,0.011169
0.386000,-1.829907,-0.255446,0.024191,-2.001464,0.137916,0.039134,-1.910531,-0.100157,1.237675,0.507272,1.000000,-8.048752,0.000000,0.011823
0.386000,-1.829907,-0.255446,0.024191,-2.001464,0.137916,0.039134,-1.910531,-0.100157,1.237675,0.507272,1.000000,-8.048752,0.000000,0.011823
0.388000,-1.829967,-0.255571,0.024232,-1.998672,0.136856,0.039379,-1.910048,-0.100890,1.238070,0.502617,1.000000,-7.945182,0.000000,0.012479
0.388000,-1.829967,-0.255571,0.024232,-1.998672,0.136856,0.039379,-1.910048,-0.100890,1.238070,0.502617,1.000000,-7.945182,0.000000,0.012479
0.390000,-1.830035,-0.255702,0.024295,-1.995873,0.135844,0.039637,-1.909564,-0.101617,1.238472,0.498174,1.000000,-7.837570,0.000000,0.013137
0.390000,-1.830035,-0.255702,0.024295,-1.995873,0.135844,0.039637,-1.909564,-0.101617,1.238472,0.498174,1.000000,-7.837570,0.000000,0.013137
0.392000,-1.830109,-0.255839,0.024375,-1.993069,0.134876,0.039908,-1.909081,-0.102338,1.238880,0.493893,1.000000,-7.726198,0.000000,0.013798
0.392000,-1.830109,-0.255839,0.024375,-1.993069,0.134876,0.039908,-1.909081,-0.102338,1.238880,0.493893,1.000000,-7.726198,0.000000,0.013798
0.394000,-1.830173,-0.255948,0.024481,-1.990259,0.133949,0.040204,-1.908598,-0.103048,1.239311,0.486345,1.000000,-7.612062,0.000000,0.014474
0.396000,-1.830227,-0.256033,0.024607,-1.987444,0.133059,0.040526,-1.908116,-0.103747,1.239763,0.479408,1.000000,-7.495012,0.000000,0.015165
0.396000,-1.830227,-0.256033,0.024607,-1.987444,0.133059,0.040526,-1.908116,-0.103747,1.239763,0.479408,1.000000,-7.495012,0.000000,0.015165
0.398000,-1.830273,-0.256096,0.024748,-1.984623,0.132202,0.040871,-1.907635,-0.104435,1.240233,0.473033,1.000000,-7.375051,0.000000,0.015868
0.398000,-1.830273,-0.256096,0.024748,-1.984623,0.132202,0.040871,-1.907635,-0.104435,1.240233,0.473033,1.000000,-7.375051,0.000000,0.015868
0.400000,-1.830318,-0.256141,0.024889,-1.981796,0.131377,0.041234,-1.907154,-0.105117,1.240712,0.467954,1.000000,-7.251374,0.000000,0.016580
0.400000,-1.830318,-0.256141,0.024889,-1.981796,0.131377,0.041234,-1.907154,-0.105117,1.240712,0.467954,1.000000,-7.251374,0.000000,0.016580
0.402000,-1.830362,-0.256168,0.025029,-1.978960,0.130580,0.041614,-1.906673,-0.105792,1.241198,0.463283,1.000000,-7.125062,0.000000,0.017300
0.404000,-1.830403,-0.256176,0.025166,-1.976115,0.129809,0.042008,-1.906193,-0.106462,1.241687,0.458930,1.000000,-6.997044,0.000000,0.018030
0.404000,-1.830403,-0.256176,0.025166,-1.976115,0.129809,0.042008,-1.906193,-0.106462,1.241687,0.458930,1.000000,-6.997044,0.000000,0.018030
0.406000,-1.830443,-0.256169,0.025301,-1.973256,0.129060,0.042415,-1.905715,-0.107126,1.242178,0.454665,1.000000,-6.868616,0.000000,0.018770
0.408000,-1.830480,-0.256146,0.025432,-1.970383,0.128331,0.042832,-1.905238,-0.107786,1.242670,0.450607,1.000000,-6.740171,0.000000,0.019521
0.408000,-1.830480,-0.256146,0.025432,-1.970383,0.128331,0.042832,-1.905238,-0.107786,1.242670,0.450607,1.000000,-6.740171,0.000000,0.019521
0.410000,-1.830515,-0.256109,0.025558,-1.967495,0.127622,0.043258,-1.904762,-0.108441,1.243160,0.446743,1.000000,-6.612278,0.000000,0.020281
0.410000,-1.830515,-0.256109,0.025558,-1.967495,0.127622,0.043258,-1.904762,-0.108441,1.243160,0.446743,1.000000,-6.612278,0.000000,0.020281
0.412000,-1.830537,-0.256035,0.025668,-1.964590,0.126935,0.043688,-1.904288,-0.109093,1.243644,0.443672,1.000000,-6.481599,0.000000,0.021063
0.414000,-1.830547,-0.255928,0.025761,-1.961666,0.126269,0.044123,-1.903815,-0.109743,1.244121,0.440653,1.000000,-6.348975,0.000000,0.021866
0.414000,-1.830547,-0.255928,0.025761,-1.961666,0.126269,0.044123,-1.903815,-0.109743,1.244121,0.440653,1.000000,-6.348975,0.000000,0.021866
0.416000,-1.830549,-0.255791,0.025839,-1.958724,0.125624,0.044560,-1.903344,-0.110391,1.244590,0.437711,1.000000,-6.215254,0.000000,0.022687
0.416000,-1.830549,-0.255791,0.025839,-1.958724,0.125624,0.044560,-1.903344,-0.110391,1.244590,0.437711,1.000000,-6.215254,0.000000,0.022687
0.418000,-1.830544,-0.255636,0.025906,-1.955766,0.124999,0.044997,-1.902874,-0.111035,1.245049,0.434826,1.000000,-6.081753,0.000000,0.023519
0.418000,-1.830544,-0.255636,0.025906,-1.955766,0.124999,0.044997,-1.902874,-0.111035,1.245049,0.434826,1.000000,-6.081753,0.000000,0.023519
0.420000,-1.830534,-0.255469,0.025963,-1.952791,0.124394,0.045435,-1.902406,-0.111677,1.245498,0.432035,1.000000,-5.949614,0.000000,0.024362
0.420000,-1.830534,-0.255469,0.025963,-1.952791,0.124394,0.045435,-1.902406,-0.111677,1.245498,0.432035,1.000000,-5.949614,0.000000,0.024362
0.422000,-1.830521,-0.255295,0.026011,-1.949799,0.123809,0.045871,-1.901938,-0.112316,1.245934,0.429325,1.000000,-5.819613,0.000000,0.025213
0.424000,-1.830505,-0.255115,0.026051,-1.946792,0.123245,0.046305,-1.901471,-0.112953,1.246357,0.426648,1.000000,-5.692080,0.000000,0.026070
0.424000,-1.830505,-0.255115,0.026051,-1.946792,0.123245,0.046305,-1.901471,-0.112953,1.246357,0.426648,1.000000,-5.692080,0.000000,0.026070
0.426000,-1.830498,-0.254960,0.026101,-1.943769,0.122700,0.046741,-1.901006,-0.113585,1.246772,0.423087,1.000000,-5.572960,0.000000,0.026920
0.426000,-1.830498,-0.254960,0.026101,-1.943769,0.122700,0.046741,-1.901006,-0.113585,1.246772,0.423087,1.000000,-5.572960,0.000000,0.026920
0.428000,-1.830499,-0.254825,0.026159,-1.940731,0.122177,0.047176,-1.900541,-0.114212,1.247178,0.419481,1.000000,-5.460892,0.000000,0.027765
0.428000,-1.830499,-0.254825,0.026159,-1.940731,0.122177,0.047176,-1.900541,-0.114212,1.247178,0.419481,1.000000,-5.460892,0.000000,0.027765
